Date	Data	Err-	Err+
2003-08-01	0.6109	0.0309	0.0309
2003-09-01	0.5693	0.0314	0.0314
2003-10-01	0.6529	0.0270	0.0270
2003-11-01	0.4900	0.0218	0.0218
2003-12-01	0.6507	0.0210	0.0210
2004-01-01	0.5008	0.0198	0.0198
2004-02-01	0.6285	0.0205	0.0205
2004-03-01	0.5184	0.0215	0.0215
2004-04-01	0.5155	0.0219	0.0219
2004-05-01	0.3473	0.0254	0.0254
2004-06-01	0.3085	0.0259	0.0259
2004-07-01	0.2363	0.0273	0.0273
2004-08-01	0.4592	0.0331	0.0331
2004-09-01	0.4606	0.0313	0.0313
2004-10-01	0.5174	0.0243	0.0243
2004-11-01	0.6462	0.0204	0.0204
2004-12-01	0.4102	0.0199	0.0199
2005-01-01	0.6426	0.0200	0.0200
2005-02-01	0.5272	0.0212	0.0212
2005-03-01	0.6398	0.0208	0.0208
2005-04-01	0.6256	0.0215	0.0215
2005-05-01	0.5495	0.0232	0.0232
2005-06-01	0.5671	0.0242	0.0242
2005-07-01	0.5531	0.0273	0.0273
2005-08-01	0.5818	0.0296	0.0296
2005-09-01	0.6307	0.0289	0.0289
2005-10-01	0.6800	0.0254	0.0254
2005-11-01	0.6357	0.0211	0.0211
2005-12-01	0.5946	0.0198	0.0198
2006-01-01	0.4943	0.0204	0.0204
2006-02-01	0.6356	0.0192	0.0192
2006-03-01	0.5313	0.0212	0.0212
2006-04-01	0.4758	0.0202	0.0202
2006-05-01	0.4638	0.0218	0.0218
2006-06-01	0.5698	0.0262	0.0262
2006-07-01	0.4758	0.0262	0.0262
2006-08-01	0.6309	0.0289	0.0289
2006-09-01	0.5450	0.0299	0.0299
2006-10-01	0.6095	0.0239	0.0239
2006-11-01	0.6548	0.0202	0.0202
2006-12-01	0.7095	0.0202	0.0202
2007-01-01	0.8886	0.0190	0.0190
2007-02-01	0.6300	0.0203	0.0203
2007-03-01	0.5827	0.0208	0.0208
2007-04-01	0.7175	0.0207	0.0207
2007-05-01	0.5720	0.0230	0.0230
2007-06-01	0.4968	0.0219	0.0219
2007-07-01	0.5594	0.0252	0.0252
2007-08-01	0.5793	0.0281	0.0281
2007-09-01	0.5064	0.0294	0.0294
2007-10-01	0.5534	0.0258	0.0258
2007-11-01	0.5283	0.0201	0.0201
2007-12-01	0.4117	0.0205	0.0205
2008-01-01	0.2036	0.0187	0.0187
2008-02-01	0.2604	0.0207	0.0207
2008-03-01	0.6034	0.0214	0.0214
2008-04-01	0.4406	0.0209	0.0209
2008-05-01	0.4278	0.0218	0.0218
2008-06-01	0.3775	0.0261	0.0261
2008-07-01	0.5309	0.0280	0.0280
2008-08-01	0.4517	0.0331	0.0331
2008-09-01	0.5451	0.0312	0.0312
2008-10-01	0.5895	0.0229	0.0229
2008-11-01	0.6175	0.0213	0.0213
2008-12-01	0.4623	0.0205	0.0205
2009-01-01	0.5805	0.0188	0.0188
2009-02-01	0.4573	0.0183	0.0183
2009-03-01	0.4392	0.0200	0.0200
2009-04-01	0.5207	0.0201	0.0201
2009-05-01	0.5476	0.0217	0.0217
2009-06-01	0.6205	0.0247	0.0247
2009-07-01	0.6761	0.0271	0.0271
2009-08-01	0.6189	0.0288	0.0288
2009-09-01	0.6767	0.0266	0.0266
2009-10-01	0.6174	0.0238	0.0238
2009-11-01	0.6935	0.0218	0.0218
2009-12-01	0.6317	0.0216	0.0216
2010-01-01	0.7063	0.0188	0.0188
2010-02-01	0.7791	0.0204	0.0204
2010-03-01	0.8514	0.0198	0.0198
2010-04-01	0.8191	0.0209	0.0209
2010-05-01	0.7077	0.0221	0.0221
2010-06-01	0.6430	0.0236	0.0236
2010-07-01	0.6112	0.0269	0.0269
2010-08-01	0.6089	0.0301	0.0301
2010-09-01	0.5602	0.0267	0.0267
2010-10-01	0.6386	0.0221	0.0221
2010-11-01	0.7283	0.0222	0.0222
2010-12-01	0.4299	0.0190	0.0190
2011-01-01	0.4519	0.0206	0.0206
2011-02-01	0.4231	0.0185	0.0185
2011-03-01	0.5489	0.0211	0.0211
2011-04-01	0.5910	0.0212	0.0212
2011-05-01	0.4381	0.0201	0.0201
2011-06-01	0.5415	0.0230	0.0230
2011-07-01	0.6393	0.0268	0.0268
2011-08-01	0.6508	0.0275	0.0275
2011-09-01	0.5358	0.0251	0.0251
2011-10-01	0.5743	0.0226	0.0226
2011-11-01	0.5068	0.0217	0.0217
2011-12-01	0.4898	0.0213	0.0213
2012-01-01	0.3647	0.0198	0.0198
2012-02-01	0.4557	0.0234	0.0234
2012-03-01	0.4160	0.0203	0.0203
2012-04-01	0.6034	0.0205	0.0205
2012-05-01	0.6515	0.0235	0.0235
2012-06-01	0.6251	0.0246	0.0246
2012-07-01	0.5659	0.0262	0.0262
2012-08-01	0.6452	0.0350	0.0350
2012-09-01	0.6352	0.0304	0.0304
2012-10-01	0.7239	0.0259	0.0259
2012-11-01	0.7158	0.0217	0.0217
2012-12-01	0.4558	0.0200	0.0200
2013-01-01	0.6024	0.0209	0.0209
2013-02-01	0.5189	0.0204	0.0204
2013-03-01	0.5760	0.0211	0.0211
2013-04-01	0.5657	0.0244	0.0244
2013-05-01	0.5511	0.0275	0.0275
2013-06-01	0.6564	0.0278	0.0278
2013-07-01	0.5848	0.0296	0.0296
2013-08-01	0.6362	0.0327	0.0327
2013-09-01	0.7190	0.0287	0.0287
2013-10-01	0.6479	0.0265	0.0265
2013-11-01	0.7649	0.0234	0.0234
2013-12-01	0.6004	0.0227	0.0227
2014-01-01	0.6645	0.0238	0.0238
2014-02-01	0.4831	0.0208	0.0208
2014-03-01	0.6806	0.0215	0.0215
2014-04-01	0.7297	0.0233	0.0233
2014-05-01	0.7280	0.0217	0.0217
2014-06-01	0.6138	0.0267	0.0267
2014-07-01	0.5813	0.0267	0.0267
2014-08-01	0.7286	0.0293	0.0293
2014-09-01	0.7607	0.0265	0.0265
2014-10-01	0.7378	0.0264	0.0264
2014-11-01	0.6286	0.0217	0.0217
2014-12-01	0.6775	0.0177	0.0177
2015-01-01	0.7322	0.0205	0.0205
2015-02-01	0.7729	0.0203	0.0203
2015-03-01	0.7874	0.0234	0.0234
2015-04-01	0.6843	0.0237	0.0237
2015-05-01	0.7258	0.0228	0.0228
2015-06-01	0.7518	0.0261	0.0261
2015-07-01	0.7096	0.0264	0.0264
2015-08-01	0.7994	0.0312	0.0312
2015-09-01	0.8179	0.0277	0.0277
2015-10-01	1.0137	0.0255	0.0255
2015-11-01	0.9855	0.0216	0.0216
2015-12-01	1.0351	0.0218	0.0218
2016-01-01	1.0793	0.0197	0.0197
2016-02-01	1.2161	0.0201	0.0201
2016-03-01	1.1764	0.0205	0.0205
2016-04-01	1.0230	0.0204	0.0204
2016-05-01	0.8734	0.0223	0.0223
2016-06-01	0.7691	0.0228	0.0228
2016-07-01	0.7612	0.0253	0.0253
2016-08-01	0.9397	0.0273	0.0273
2016-09-01	0.8369	0.0260	0.0260
2016-10-01	0.8117	0.0257	0.0257
2016-11-01	0.8390	0.0210	0.0210
2016-12-01	0.7721	0.0200	0.0200
2017-01-01	0.9470	0.0202	0.0202
2017-02-01	1.0622	0.0192	0.0192
2017-03-01	1.0444	0.0200	0.0200
2017-04-01	0.8352	0.0217	0.0217
2017-05-01	0.7755	0.0221	0.0221
2017-06-01	0.6497	0.0239	0.0239
2017-07-01	0.7935	0.0271	0.0271
2017-08-01	0.8019	0.0310	0.0310
2017-09-01	0.7227	0.0257	0.0257
2017-10-01	0.8041	0.0243	0.0243
2017-11-01	0.7948	0.0217	0.0217
2017-12-01	0.8065	0.0199	0.0199
2018-01-01	0.7073	0.0176	0.0176
2018-02-01	0.7763	0.0201	0.0200
2018-03-01	0.7757	0.0198	0.0198
2018-04-01	0.8108	0.0222	0.0222
2018-05-01	0.7014	0.0216	0.0216
2018-06-01	0.7268	0.0246	0.0246
2018-07-01	0.7242	0.0283	0.0283
2018-08-01	0.7335	0.0306	0.0306
2018-09-01	0.6766	0.0262	0.0262
2018-10-01	0.8582	0.0247	0.0247
2018-11-01	0.7319	0.0210	0.0210
2018-12-01	0.8156	0.0196	0.0196
2019-01-01	0.8132	0.0208	0.0208
2019-02-01	0.8345	0.0225	0.0225
2019-03-01	1.0769	0.0215	0.0215
2019-04-01	0.9251	0.0219	0.0219
2019-05-01	0.7766	0.0232	0.0232
2019-06-01	0.8078	0.0279	0.0279
2019-07-01	0.8515	0.0282	0.0282
2019-08-01	0.8364	0.0306	0.0306
2019-09-01	0.8134	0.0289	0.0289
2019-10-01	0.9541	0.0243	0.0243
2019-11-01	0.9330	0.0213	0.0213
2019-12-01	1.0256	0.0216	0.0216
2020-01-01	1.0581	0.0210	0.0210
2020-02-01	1.1097	0.0199	0.0199
2020-03-01	1.0748	0.0230	0.0230
2020-04-01	1.0499	0.0227	0.0227
2020-05-01	0.8944	0.0249	0.0249
2020-06-01	0.8113	0.0326	0.0326
2020-07-01	0.8217	0.0295	0.0295
2020-08-01	0.8095	0.0292	0.0292
2020-09-01	0.8666	0.0288	0.0288
2020-10-01	0.7993	0.0246	0.0246
2020-11-01	1.0072	0.0243	0.0243
2020-12-01	0.6923	0.0231	0.0231
2021-01-01	0.7070	0.0233	0.0233
2021-02-01	0.5647	0.0211	0.0211
2021-03-01	0.7374	0.0244	0.0244
2021-04-01	0.7573	0.0226	0.0226
2021-05-01	0.6982	0.0246	0.0246
2021-06-01	0.7178	0.0265	0.0265
2021-07-01	0.7910	0.0316	0.0316
2021-08-01	0.8094	0.0316	0.0316
2021-09-01	0.8747	0.0274	0.0274
2021-10-01	0.9278	0.0255	0.0255
2021-11-01	0.8644	0.0256	0.0256
2021-12-01	0.7581	0.0227	0.0227
2022-01-01	0.7816	0.0227	0.0227
2022-02-01	0.7527	0.0242	0.0242
2022-03-01	0.8898	0.0214	0.0214
2022-04-01	0.7672	0.0261	0.0261
2022-05-01	0.7497	0.0257	0.0257
2022-06-01	0.8475	0.0276	0.0276
2022-07-01	0.7776	0.0296	0.0296
2022-08-01	0.8753	0.0311	0.0311
2022-09-01	0.8160	0.0306	0.0306
2022-10-01	0.9506	0.0289	0.0289
2022-11-01	0.6687	0.0241	0.0241
2022-12-01	0.7452	0.0226	0.0226
2023-01-01	0.7827	0.0227	0.0227
2023-02-01	0.8863	0.0236	0.0236
2023-03-01	1.1295	0.0230	0.0230
2023-04-01	0.9248	0.0232	0.0232
2023-05-01	0.8798	0.0258	0.0258
2023-06-01	1.0592	0.0271	0.0271
2023-07-01	1.1612	0.0301	0.0301
2023-08-01	1.2127	0.0331	0.0331
2023-09-01	1.3481	0.0306	0.0306
2023-10-01	1.3267	0.0290	0.0290
2023-11-01	1.3421	0.0296	0.0296
2023-12-01	1.2644	0.0262	0.0262
2024-01-01	1.1459	0.0254	0.0254
2024-02-01	1.2757	0.0237	0.0237
2024-03-01	1.2212	0.0266	0.0266
2024-04-01	1.2070	0.0237	0.0237
2024-05-01	1.0613	0.0270	0.0270
2024-06-01	1.0936	0.0279	0.0279
2024-07-01	1.1301	0.0295	0.0295
2024-08-01	1.2156	0.0309	0.0309
2024-09-01	1.1435	0.0309	0.0309
2024-10-01	1.2006	0.0290	0.0290
2024-11-01	1.2102	0.0281	0.0281
2024-12-01	1.1292	0.0286	0.0286
2025-01-01	1.2564	0.0241	0.0241
2025-02-01	1.1164	0.0259	0.0259
2025-03-01	1.1612	0.0278	0.0278
2025-04-01	1.0905	0.0271	0.0271
2025-05-01	0.9524	0.0271	0.0271
2025-06-01	0.8823	0.0325	0.0325
2025-07-01	0.9311	0.0283	0.0283
2025-08-01	1.0157	0.0317	0.0317
2025-09-01	1.1023	0.0307	0.0307
2025-10-01	1.0901	0.0281	0.0281
2025-11-01	1.0748	0.0331	0.0331
2025-12-01	0.9245	0.0281	0.0281
2026-01-01	0.9978	0.0261	0.0261
2026-02-01	1.0495	0.0261	0.0261
2026-03-01	1.0496	0.0292	0.0292
